X,Y,click
105.0,12.0,0.0
101.0,19.0,0.0
97.0,25.0,0.0
93.0,30.0,0.0
89.0,34.0,0.0
85.0,37.0,0.0
81.0,39.0,0.0
77.0,40.0,0.0
73.0,40.0,0.0
69.0,39.0,1.0
69.0,39.0,0.0
65.0,48.0,0.0
61.0,56.0,0.0
57.0,63.0,0.0
53.0,69.0,0.0
49.0,74.0,0.0
45.0,78.0,0.0
41.0,81.0,0.0
37.0,83.0,0.0
33.0,84.0,0.0
29.0,84.0,0.0
25.0,83.0,0.0
21.0,81.0,0.0
17.0,78.0,0.0
13.0,74.0,0.0
9.0,69.0,1.0
9.0,69.0,0.0
5.0,78.0,0.0
1.0,86.0,0.0
141.0,138.0,0.0
137.0,144.0,0.0
133.0,149.0,0.0
129.0,153.0,0.0
125.0,156.0,0.0
121.0,158.0,0.0
117.0,159.0,0.0
113.0,159.0,0.0
109.0,158.0,0.0
105.0,156.0,0.0
101.0,153.0,0.0
97.0,149.0,0.0
93.0,144.0,0.0
89.0,138.0,0.0
85.0,131.0,0.0
81.0,123.0,0.0
77.0,114.0,0.0
73.0,104.0,0.0
69.0,94.0,0.0
65.0,84.0,0.0
61.0,74.0,0.0
57.0,64.0,0.0
53.0,54.0,1.0
53.0,54.0,0.0
49.0,63.0,0.0
45.0,71.0,0.0
41.0,78.0,0.0
37.0,84.0,0.0
33.0,89.0,0.0
29.0,93.0,0.0
25.0,96.0,0.0
21.0,98.0,0.0
17.0,99.0,0.0
13.0,99.0,0.0
9.0,98.0,0.0
5.0,96.0,0.0
1.0,93.0,0.0
149.0,94.0,0.0
145.0,89.0,0.0
141.0,83.0,0.0
137.0,76.0,0.0
133.0,68.0,0.0
129.0,59.0,0.0
125.0,49.0,1.0
125.0,49.0,0.0
121.0,58.0,0.0
117.0,66.0,0.0
113.0,73.0,0.0
109.0,79.0,0.0
105.0,84.0,0.0
101.0,88.0,0.0
97.0,91.0,0.0
93.0,93.0,0.0
89.0,94.0,0.0
85.0,94.0,0.0
81.0,93.0,0.0
77.0,91.0,0.0
73.0,88.0,0.0
69.0,84.0,0.0
65.0,79.0,0.0
61.0,73.0,0.0
57.0,66.0,0.0
53.0,58.0,1.0
53.0,58.0,0.0
49.0,67.0,0.0
45.0,75.0,0.0
41.0,82.0,0.0
37.0,88.0,0.0
33.0,93.0,0.0
29.0,97.0,0.0
25.0,100.0,0.0
21.0,102.0,0.0
17.0,103.0,0.0
13.0,103.0,0.0
9.0,102.0,0.0
5.0,100.0,0.0
1.0,97.0,0.0
141.0,24.0,0.0
137.0,19.0,0.0
133.0,13.0,0.0
129.0,6.0,0.0
125.0,-2.0,0.0
121.0,-11.0,1.0
121.0,-11.0,0.0
117.0,-2.0,0.0
113.0,6.0,0.0
109.0,13.0,0.0
105.0,19.0,0.0
101.0,24.0,0.0
97.0,28.0,0.0
93.0,31.0,0.0
89.0,33.0,0.0
85.0,34.0,0.0
81.0,34.0,0.0
77.0,33.0,0.0
73.0,31.0,1.0
73.0,31.0,0.0
69.0,40.0,0.0
65.0,48.0,0.0
61.0,55.0,0.0
57.0,61.0,0.0
53.0,66.0,0.0
49.0,70.0,0.0
45.0,73.0,0.0
41.0,75.0,0.0
37.0,76.0,0.0
33.0,76.0,0.0
29.0,75.0,0.0
25.0,73.0,0.0
21.0,70.0,0.0
17.0,66.0,0.0
13.0,61.0,1.0
13.0,61.0,0.0
9.0,70.0,0.0
5.0,78.0,0.0
1.0,85.0,0.0
149.0,175.0,0.0
145.0,180.0,0.0
141.0,184.0,0.0
137.0,187.0,0.0
133.0,189.0,0.0
129.0,190.0,0.0
125.0,190.0,0.0
121.0,189.0,0.0
117.0,187.0,0.0
113.0,184.0,0.0
109.0,180.0,0.0
105.0,175.0,0.0
101.0,169.0,0.0
97.0,162.0,0.0
93.0,154.0,0.0
89.0,145.0,0.0
85.0,135.0,0.0
81.0,125.0,0.0
77.0,115.0,0.0
73.0,105.0,0.0
69.0,95.0,0.0
65.0,85.0,0.0
61.0,75.0,1.0
61.0,75.0,0.0
57.0,84.0,0.0
53.0,92.0,0.0
49.0,99.0,0.0
45.0,105.0,0.0
41.0,110.0,0.0
37.0,114.0,0.0
33.0,117.0,0.0
29.0,119.0,0.0
25.0,120.0,0.0
21.0,120.0,0.0
17.0,119.0,0.0
13.0,117.0,0.0
9.0,114.0,0.0
5.0,110.0,0.0
1.0,105.0,0.0
141.0,112.0,0.0
137.0,105.0,0.0
133.0,97.0,0.0
129.0,88.0,0.0
125.0,78.0,0.0
121.0,68.0,1.0
121.0,68.0,0.0
117.0,77.0,0.0
113.0,85.0,0.0
109.0,92.0,0.0
105.0,98.0,0.0
101.0,103.0,0.0
97.0,107.0,0.0
93.0,110.0,0.0
89.0,112.0,0.0
85.0,113.0,0.0
81.0,113.0,0.0
77.0,112.0,0.0
73.0,110.0,0.0
69.0,107.0,0.0
65.0,103.0,0.0
61.0,98.0,0.0
57.0,92.0,0.0
53.0,85.0,0.0
49.0,77.0,1.0
49.0,77.0,0.0
45.0,86.0,0.0
41.0,94.0,0.0
37.0,101.0,0.0
33.0,107.0,0.0
29.0,112.0,0.0
25.0,116.0,0.0
21.0,119.0,0.0
17.0,121.0,0.0
13.0,122.0,0.0
9.0,122.0,0.0
5.0,121.0,0.0
1.0,119.0,0.0
149.0,105.0,0.0
145.0,101.0,0.0
141.0,96.0,0.0
137.0,90.0,0.0
133.0,83.0,0.0
129.0,75.0,0.0
125.0,66.0,0.0
121.0,56.0,1.0
121.0,56.0,0.0
117.0,65.0,0.0
113.0,73.0,0.0
109.0,80.0,0.0
105.0,86.0,0.0
101.0,91.0,0.0
97.0,95.0,0.0
93.0,98.0,0.0
89.0,100.0,0.0
85.0,101.0,0.0
81.0,101.0,0.0
77.0,100.0,0.0
73.0,98.0,0.0
69.0,95.0,0.0
65.0,91.0,0.0
61.0,86.0,0.0
57.0,80.0,0.0
53.0,73.0,0.0
49.0,65.0,0.0
45.0,56.0,0.0
41.0,46.0,0.0
37.0,36.0,1.0
37.0,36.0,0.0
33.0,45.0,0.0
29.0,53.0,0.0
25.0,60.0,0.0
21.0,66.0,0.0
17.0,71.0,0.0
13.0,75.0,0.0
9.0,78.0,0.0
5.0,80.0,0.0
1.0,81.0,0.0
141.0,29.0,0.0
137.0,28.0,0.0
133.0,26.0,0.0
129.0,23.0,0.0
125.0,19.0,0.0
121.0,14.0,0.0
117.0,8.0,0.0
113.0,1.0,1.0
113.0,1.0,0.0
109.0,10.0,0.0
105.0,18.0,0.0
101.0,25.0,0.0
97.0,31.0,0.0
93.0,36.0,0.0
89.0,40.0,0.0
85.0,43.0,0.0
81.0,45.0,0.0
77.0,46.0,0.0
73.0,46.0,0.0
69.0,45.0,1.0
69.0,45.0,0.0
65.0,54.0,0.0
61.0,62.0,0.0
57.0,69.0,0.0
53.0,75.0,0.0
49.0,80.0,0.0
45.0,84.0,0.0
41.0,87.0,0.0
37.0,89.0,0.0
33.0,90.0,0.0
29.0,90.0,0.0
25.0,89.0,0.0
21.0,87.0,0.0
17.0,84.0,0.0
13.0,80.0,0.0
9.0,75.0,0.0
5.0,69.0,0.0
1.0,62.0,1.0
1.0,62.0,0.0
149.0,44.0,0.0
145.0,52.0,0.0
141.0,59.0,0.0
137.0,65.0,0.0
133.0,70.0,0.0
129.0,74.0,0.0
125.0,77.0,0.0
121.0,79.0,0.0
117.0,80.0,0.0
113.0,80.0,0.0
109.0,79.0,0.0
105.0,77.0,0.0
101.0,74.0,0.0
97.0,70.0,0.0
93.0,65.0,0.0
89.0,59.0,0.0
85.0,52.0,0.0
81.0,44.0,0.0
77.0,35.0,1.0
77.0,35.0,0.0
73.0,44.0,0.0
69.0,52.0,0.0
65.0,59.0,0.0
61.0,65.0,0.0
57.0,70.0,0.0
53.0,74.0,0.0
49.0,77.0,0.0
45.0,79.0,0.0
41.0,80.0,0.0
37.0,80.0,0.0
33.0,79.0,0.0
29.0,77.0,0.0
25.0,74.0,0.0
21.0,70.0,0.0
17.0,65.0,0.0
13.0,59.0,1.0
13.0,59.0,0.0
9.0,68.0,0.0
5.0,76.0,0.0
1.0,83.0,0.0
141.0,103.0,0.0
137.0,108.0,0.0
133.0,112.0,0.0
129.0,115.0,0.0
125.0,117.0,0.0
121.0,118.0,0.0
117.0,118.0,0.0
113.0,117.0,0.0
109.0,115.0,0.0
105.0,112.0,0.0
101.0,108.0,0.0
97.0,103.0,0.0
93.0,97.0,0.0
89.0,90.0,0.0
85.0,82.0,0.0
81.0,73.0,1.0
81.0,73.0,0.0
77.0,82.0,0.0
73.0,90.0,0.0
69.0,97.0,0.0
65.0,103.0,0.0
61.0,108.0,0.0
57.0,112.0,0.0
53.0,115.0,0.0
49.0,117.0,0.0
45.0,118.0,0.0
41.0,118.0,0.0
37.0,117.0,0.0
33.0,115.0,0.0
29.0,112.0,0.0
25.0,108.0,0.0
21.0,103.0,0.0
17.0,97.0,0.0
13.0,90.0,0.0
9.0,82.0,0.0
5.0,73.0,0.0
1.0,63.0,0.0
149.0,60.0,1.0
149.0,60.0,0.0
145.0,69.0,0.0
141.0,77.0,0.0
137.0,84.0,0.0
133.0,90.0,0.0
129.0,95.0,0.0
125.0,99.0,0.0
121.0,102.0,0.0
117.0,104.0,0.0
113.0,105.0,0.0
109.0,105.0,0.0
105.0,104.0,0.0
101.0,102.0,0.0
97.0,99.0,0.0
93.0,95.0,0.0
89.0,90.0,0.0
85.0,84.0,0.0
81.0,77.0,0.0
77.0,69.0,0.0
73.0,60.0,1.0
73.0,60.0,0.0
69.0,69.0,0.0
65.0,77.0,0.0
61.0,84.0,0.0
57.0,90.0,0.0
53.0,95.0,0.0
49.0,99.0,0.0
45.0,102.0,0.0
41.0,104.0,0.0
37.0,105.0,0.0
33.0,105.0,0.0
29.0,104.0,0.0
25.0,102.0,0.0
21.0,99.0,0.0
17.0,95.0,0.0
13.0,90.0,0.0
9.0,84.0,0.0
5.0,77.0,1.0
5.0,77.0,0.0
1.0,86.0,0.0
141.0,60.0,0.0
137.0,67.0,0.0
133.0,73.0,0.0
129.0,78.0,0.0
125.0,82.0,0.0
121.0,85.0,0.0
117.0,87.0,0.0
113.0,88.0,0.0
109.0,88.0,0.0
105.0,87.0,0.0
101.0,85.0,0.0
97.0,82.0,0.0
93.0,78.0,0.0
89.0,73.0,0.0
85.0,67.0,0.0
81.0,60.0,0.0
77.0,52.0,1.0
77.0,52.0,0.0
73.0,61.0,0.0
69.0,69.0,0.0
65.0,76.0,0.0
61.0,82.0,0.0
57.0,87.0,0.0
53.0,91.0,0.0
49.0,94.0,0.0
45.0,96.0,0.0
41.0,97.0,0.0
37.0,97.0,0.0
33.0,96.0,0.0
29.0,94.0,0.0
25.0,91.0,0.0
21.0,87.0,0.0
17.0,82.0,0.0
13.0,76.0,0.0
9.0,69.0,1.0
9.0,69.0,0.0
5.0,78.0,0.0
1.0,86.0,0.0
149.0,199.0,0.0
145.0,205.0,0.0
141.0,210.0,0.0
137.0,214.0,0.0
133.0,217.0,0.0
129.0,219.0,0.0
125.0,220.0,0.0
121.0,220.0,0.0
117.0,219.0,0.0
113.0,217.0,0.0
109.0,214.0,0.0
105.0,210.0,0.0
101.0,205.0,0.0
97.0,199.0,0.0
93.0,192.0,0.0
89.0,184.0,0.0
85.0,175.0,0.0
81.0,165.0,0.0
77.0,155.0,0.0
73.0,145.0,0.0
69.0,135.0,0.0
65.0,125.0,0.0
61.0,115.0,0.0
57.0,105.0,0.0
53.0,95.0,1.0
53.0,95.0,0.0
49.0,104.0,0.0
45.0,112.0,0.0
41.0,119.0,0.0
37.0,125.0,0.0
33.0,130.0,0.0
29.0,134.0,0.0
25.0,137.0,0.0
431.0,51.0,0.0
427.0,59.0,0.0
423.0,66.0,0.0
419.0,72.0,0.0
415.0,77.0,0.0
411.0,81.0,0.0
407.0,84.0,0.0
403.0,86.0,0.0
399.0,87.0,0.0
395.0,87.0,0.0
391.0,86.0,0.0
387.0,84.0,0.0
383.0,81.0,0.0
379.0,77.0,0.0
375.0,72.0,0.0
371.0,66.0,0.0
367.0,59.0,0.0
363.0,51.0,0.0
359.0,42.0,0.0
355.0,32.0,0.0
351.0,22.0,1.0
351.0,22.0,0.0
347.0,31.0,0.0
343.0,39.0,0.0
339.0,46.0,0.0
335.0,52.0,0.0
331.0,57.0,0.0
327.0,61.0,0.0
323.0,64.0,0.0
319.0,66.0,0.0
315.0,67.0,0.0
311.0,67.0,0.0
307.0,66.0,0.0
303.0,64.0,0.0
299.0,61.0,0.0
295.0,57.0,0.0
291.0,52.0,0.0
287.0,46.0,0.0
283.0,39.0,0.0
279.0,31.0,0.0
275.0,22.0,1.0
275.0,22.0,0.0
271.0,31.0,0.0
267.0,39.0,0.0
263.0,46.0,0.0
259.0,52.0,0.0
255.0,57.0,0.0
251.0,61.0,0.0
247.0,64.0,0.0
243.0,66.0,0.0
239.0,67.0,0.0
235.0,67.0,0.0
231.0,66.0,0.0
227.0,64.0,0.0
223.0,61.0,0.0
219.0,57.0,0.0
215.0,52.0,0.0
211.0,46.0,0.0
207.0,39.0,0.0
203.0,31.0,0.0
199.0,22.0,1.0
199.0,22.0,0.0
195.0,31.0,0.0
191.0,39.0,0.0
187.0,46.0,0.0
183.0,52.0,0.0
179.0,57.0,0.0
175.0,61.0,0.0
171.0,64.0,0.0
167.0,66.0,0.0
163.0,67.0,0.0
159.0,67.0,0.0
155.0,66.0,0.0
151.0,64.0,0.0
147.0,61.0,0.0
143.0,57.0,0.0
139.0,52.0,0.0
135.0,46.0,0.0
131.0,39.0,0.0
127.0,31.0,0.0
123.0,22.0,1.0
123.0,22.0,0.0
119.0,31.0,0.0
115.0,39.0,0.0
111.0,46.0,0.0
107.0,52.0,0.0
103.0,57.0,0.0
99.0,61.0,0.0
95.0,64.0,0.0
91.0,66.0,0.0
87.0,67.0,0.0
83.0,67.0,0.0
79.0,66.0,0.0
75.0,64.0,0.0
71.0,61.0,0.0
67.0,57.0,0.0
63.0,52.0,0.0
59.0,46.0,1.0
59.0,46.0,0.0
55.0,55.0,0.0
51.0,63.0,0.0
47.0,70.0,0.0
43.0,76.0,0.0
39.0,81.0,0.0
35.0,85.0,0.0
31.0,88.0,0.0
27.0,90.0,0.0
23.0,91.0,0.0
19.0,91.0,0.0
15.0,90.0,0.0
11.0,88.0,0.0
7.0,85.0,0.0
3.0,81.0,0.0
143.0,60.0,0.0
139.0,54.0,0.0
135.0,47.0,0.0
131.0,39.0,1.0
131.0,39.0,0.0
127.0,48.0,0.0
123.0,56.0,0.0
119.0,63.0,0.0
115.0,69.0,0.0
111.0,74.0,0.0
107.0,78.0,0.0
103.0,81.0,0.0
99.0,83.0,0.0
95.0,84.0,0.0
91.0,84.0,0.0
87.0,83.0,0.0
83.0,81.0,0.0
79.0,78.0,0.0
75.0,74.0,0.0
71.0,69.0,0.0
67.0,63.0,0.0
63.0,56.0,0.0
59.0,48.0,0.0
55.0,39.0,1.0
55.0,39.0,0.0
51.0,48.0,0.0
47.0,56.0,0.0
43.0,63.0,0.0
39.0,69.0,0.0
35.0,74.0,0.0
31.0,78.0,0.0
27.0,81.0,0.0
23.0,83.0,0.0
19.0,84.0,0.0
15.0,84.0,0.0
11.0,83.0,0.0
7.0,81.0,0.0
3.0,78.0,0.0
149.0,78.0,0.0
145.0,73.0,0.0
141.0,67.0,1.0
141.0,67.0,0.0
137.0,76.0,0.0
133.0,84.0,0.0
129.0,91.0,0.0
125.0,97.0,0.0
121.0,102.0,0.0
117.0,106.0,0.0
113.0,109.0,0.0
109.0,111.0,0.0
105.0,112.0,0.0
101.0,112.0,0.0
97.0,111.0,0.0
93.0,109.0,0.0
89.0,106.0,0.0
85.0,102.0,0.0
81.0,97.0,0.0
77.0,91.0,0.0
73.0,84.0,0.0
69.0,76.0,0.0
65.0,67.0,0.0
61.0,57.0,1.0
61.0,57.0,0.0
57.0,66.0,0.0
53.0,74.0,0.0
49.0,81.0,0.0
45.0,87.0,0.0
41.0,92.0,0.0
37.0,96.0,0.0
33.0,99.0,0.0
29.0,101.0,0.0
25.0,102.0,0.0
21.0,102.0,0.0
17.0,101.0,0.0
13.0,99.0,0.0
9.0,96.0,0.0
5.0,92.0,0.0
1.0,87.0,0.0
141.0,113.0,0.0
137.0,106.0,0.0
133.0,98.0,0.0
129.0,89.0,1.0
129.0,89.0,0.0
125.0,98.0,0.0
121.0,106.0,0.0
117.0,113.0,0.0
113.0,119.0,0.0
109.0,124.0,0.0
105.0,128.0,0.0
101.0,131.0,0.0
97.0,133.0,0.0
93.0,134.0,0.0
89.0,134.0,0.0
85.0,133.0,0.0
81.0,131.0,0.0
77.0,128.0,0.0
73.0,124.0,0.0
69.0,119.0,0.0
65.0,113.0,0.0
61.0,106.0,0.0
57.0,98.0,0.0
53.0,89.0,0.0
49.0,79.0,0.0
45.0,69.0,0.0
41.0,59.0,1.0
41.0,59.0,0.0
37.0,68.0,0.0
33.0,76.0,0.0
29.0,83.0,0.0
25.0,89.0,0.0
21.0,94.0,0.0
17.0,98.0,0.0
13.0,101.0,0.0
9.0,103.0,0.0
5.0,104.0,0.0
1.0,104.0,0.0
149.0,29.0,0.0
145.0,27.0,0.0
141.0,24.0,0.0
137.0,20.0,0.0
133.0,15.0,0.0
129.0,9.0,0.0
125.0,2.0,0.0
121.0,-6.0,1.0
121.0,-6.0,0.0
117.0,3.0,0.0
113.0,11.0,0.0
109.0,18.0,0.0
105.0,24.0,0.0
101.0,29.0,0.0
97.0,33.0,0.0
93.0,36.0,0.0
89.0,38.0,0.0
85.0,39.0,0.0
81.0,39.0,0.0
77.0,38.0,0.0
73.0,36.0,0.0
69.0,33.0,1.0
69.0,33.0,0.0
65.0,42.0,0.0
61.0,50.0,0.0
57.0,57.0,0.0
53.0,63.0,0.0
49.0,68.0,0.0
45.0,72.0,0.0
41.0,75.0,0.0
37.0,77.0,0.0
33.0,78.0,0.0
29.0,78.0,0.0
25.0,77.0,0.0
21.0,75.0,0.0
17.0,72.0,0.0
13.0,68.0,1.0
13.0,68.0,0.0
9.0,77.0,0.0
5.0,85.0,0.0
1.0,92.0,0.0
141.0,149.0,0.0
137.0,154.0,0.0
133.0,158.0,0.0
129.0,161.0,0.0
125.0,163.0,0.0
121.0,164.0,0.0
117.0,164.0,0.0
113.0,163.0,0.0
109.0,161.0,0.0
105.0,158.0,0.0
101.0,154.0,0.0
97.0,149.0,0.0
93.0,143.0,0.0
89.0,136.0,0.0
85.0,128.0,0.0
81.0,119.0,0.0
77.0,109.0,0.0
73.0,99.0,0.0
69.0,89.0,0.0
65.0,79.0,0.0
61.0,69.0,0.0
57.0,59.0,1.0
57.0,59.0,0.0
53.0,68.0,0.0
49.0,76.0,0.0
45.0,83.0,0.0
41.0,89.0,0.0
37.0,94.0,0.0
33.0,98.0,0.0
29.0,101.0,0.0
25.0,103.0,0.0
21.0,104.0,0.0
17.0,104.0,0.0
13.0,103.0,0.0
9.0,101.0,0.0
5.0,98.0,0.0
1.0,94.0,0.0
149.0,42.0,0.0
145.0,36.0,0.0
141.0,29.0,0.0
137.0,21.0,0.0
133.0,12.0,1.0
133.0,12.0,0.0
129.0,21.0,0.0
125.0,29.0,0.0
121.0,36.0,0.0
117.0,42.0,0.0
113.0,47.0,0.0
109.0,51.0,0.0
105.0,54.0,0.0
101.0,56.0,0.0
97.0,57.0,0.0
93.0,57.0,0.0
89.0,56.0,0.0
85.0,54.0,0.0
81.0,51.0,0.0
77.0,47.0,0.0
73.0,42.0,0.0
69.0,36.0,0.0
65.0,29.0,0.0
61.0,21.0,1.0
61.0,21.0,0.0
57.0,30.0,0.0
53.0,38.0,0.0
49.0,45.0,0.0
45.0,51.0,0.0
41.0,56.0,0.0
37.0,60.0,0.0
33.0,63.0,0.0
29.0,65.0,0.0
25.0,66.0,0.0
21.0,66.0,0.0
17.0,65.0,0.0
13.0,63.0,0.0
9.0,60.0,1.0
9.0,60.0,0.0
5.0,69.0,0.0
1.0,77.0,0.0
141.0,100.0,0.0
137.0,106.0,0.0
133.0,111.0,0.0
129.0,115.0,0.0
125.0,118.0,0.0
121.0,120.0,0.0
117.0,121.0,0.0
113.0,121.0,0.0
109.0,120.0,0.0
105.0,118.0,0.0
101.0,115.0,0.0
97.0,111.0,0.0
93.0,106.0,0.0
89.0,100.0,0.0
85.0,93.0,0.0
81.0,85.0,0.0
77.0,76.0,0.0
73.0,66.0,0.0
69.0,56.0,1.0
69.0,56.0,0.0
65.0,65.0,0.0
61.0,73.0,0.0
57.0,80.0,0.0
53.0,86.0,0.0
49.0,91.0,0.0
45.0,95.0,0.0
41.0,98.0,0.0
37.0,100.0,0.0
33.0,101.0,0.0
29.0,101.0,0.0
25.0,100.0,0.0
21.0,98.0,0.0
17.0,95.0,0.0
13.0,91.0,0.0
9.0,86.0,0.0
5.0,80.0,0.0
1.0,73.0,0.0
149.0,126.0,1.0
149.0,126.0,0.0
145.0,135.0,0.0
141.0,143.0,0.0
137.0,150.0,0.0
133.0,156.0,0.0
129.0,161.0,0.0
125.0,165.0,0.0
121.0,168.0,0.0
117.0,170.0,0.0
113.0,171.0,0.0
109.0,171.0,0.0
105.0,170.0,0.0
101.0,168.0,0.0
97.0,165.0,0.0
93.0,161.0,0.0
89.0,156.0,0.0
85.0,150.0,0.0
81.0,143.0,0.0
77.0,135.0,0.0
73.0,126.0,0.0
69.0,116.0,0.0
65.0,106.0,0.0
61.0,96.0,0.0
57.0,86.0,0.0
53.0,76.0,0.0
49.0,66.0,0.0
45.0,56.0,1.0
45.0,56.0,0.0
41.0,65.0,0.0
37.0,73.0,0.0
33.0,80.0,0.0
29.0,86.0,0.0
25.0,91.0,0.0
21.0,95.0,0.0
17.0,98.0,0.0
13.0,100.0,0.0
9.0,101.0,0.0
5.0,101.0,0.0
1.0,100.0,0.0
141.0,93.0,0.0
137.0,90.0,0.0
133.0,86.0,0.0
129.0,81.0,0.0
125.0,75.0,0.0
121.0,68.0,1.0
121.0,68.0,0.0
117.0,77.0,0.0
113.0,85.0,0.0
109.0,92.0,0.0
105.0,98.0,0.0
101.0,103.0,0.0
97.0,107.0,0.0
93.0,110.0,0.0
89.0,112.0,0.0
85.0,113.0,0.0
81.0,113.0,0.0
77.0,112.0,0.0
73.0,110.0,0.0
69.0,107.0,0.0
65.0,103.0,0.0
61.0,98.0,0.0
57.0,92.0,0.0
53.0,85.0,0.0
49.0,77.0,0.0
45.0,68.0,0.0
41.0,58.0,1.0
41.0,58.0,0.0
37.0,67.0,0.0
33.0,75.0,0.0
29.0,82.0,0.0
25.0,88.0,0.0
21.0,93.0,0.0
17.0,97.0,0.0
13.0,100.0,0.0
9.0,102.0,0.0
5.0,103.0,0.0
1.0,103.0,0.0
149.0,37.0,0.0
145.0,35.0,0.0
141.0,32.0,0.0
137.0,28.0,0.0
133.0,23.0,0.0
129.0,17.0,0.0
125.0,10.0,0.0
121.0,2.0,1.0
121.0,2.0,0.0
117.0,11.0,0.0
113.0,19.0,0.0
109.0,26.0,0.0
105.0,32.0,0.0
101.0,37.0,0.0
97.0,41.0,0.0
93.0,44.0,0.0
89.0,46.0,0.0
85.0,47.0,0.0
81.0,47.0,1.0
81.0,47.0,0.0
77.0,56.0,0.0
73.0,64.0,0.0
69.0,71.0,0.0
65.0,77.0,0.0
61.0,82.0,0.0
57.0,86.0,0.0
53.0,89.0,0.0
49.0,91.0,0.0
45.0,92.0,0.0
41.0,92.0,0.0
37.0,91.0,0.0
33.0,89.0,0.0
29.0,86.0,0.0
25.0,82.0,0.0
21.0,77.0,0.0
17.0,71.0,0.0
13.0,64.0,1.0
13.0,64.0,0.0
9.0,73.0,0.0
5.0,81.0,0.0
1.0,88.0,0.0
141.0,104.0,0.0
137.0,109.0,0.0
133.0,113.0,0.0
129.0,116.0,0.0
125.0,118.0,0.0
121.0,119.0,0.0
117.0,119.0,0.0
113.0,118.0,0.0
109.0,116.0,0.0
105.0,113.0,0.0
101.0,109.0,0.0
97.0,104.0,0.0
93.0,98.0,0.0
89.0,91.0,0.0
85.0,83.0,0.0
81.0,74.0,0.0
77.0,64.0,1.0
77.0,64.0,0.0
73.0,73.0,0.0
69.0,81.0,0.0
65.0,88.0,0.0
61.0,94.0,0.0
57.0,99.0,0.0
53.0,103.0,0.0
49.0,106.0,0.0
45.0,108.0,0.0
41.0,109.0,0.0
37.0,109.0,0.0
33.0,108.0,0.0
29.0,106.0,0.0
25.0,103.0,0.0
21.0,99.0,0.0
17.0,94.0,0.0
13.0,88.0,0.0
9.0,81.0,0.0
5.0,73.0,0.0
1.0,64.0,1.0
1.0,64.0,0.0
149.0,125.0,0.0
145.0,133.0,0.0
141.0,140.0,0.0
137.0,146.0,0.0
133.0,151.0,0.0
129.0,155.0,0.0
125.0,158.0,0.0
121.0,160.0,0.0
117.0,161.0,0.0
113.0,161.0,0.0
109.0,160.0,0.0
105.0,158.0,0.0
101.0,155.0,0.0
97.0,151.0,0.0
93.0,146.0,0.0
89.0,140.0,0.0
85.0,133.0,0.0
81.0,125.0,0.0
77.0,116.0,0.0
73.0,106.0,0.0
69.0,96.0,0.0
65.0,86.0,0.0
61.0,76.0,0.0
57.0,66.0,0.0
53.0,56.0,1.0
53.0,56.0,0.0
49.0,65.0,0.0
45.0,73.0,0.0
41.0,80.0,0.0
37.0,86.0,0.0
33.0,91.0,0.0
29.0,95.0,0.0
25.0,98.0,0.0
21.0,100.0,0.0
17.0,101.0,0.0
13.0,101.0,0.0
9.0,100.0,0.0
5.0,98.0,0.0
1.0,95.0,0.0
141.0,84.0,0.0
137.0,79.0,0.0
133.0,73.0,0.0
129.0,66.0,0.0
125.0,58.0,0.0
121.0,49.0,1.0
121.0,49.0,0.0
117.0,58.0,0.0
113.0,66.0,0.0
109.0,73.0,0.0
105.0,79.0,0.0
101.0,84.0,0.0
97.0,88.0,0.0
93.0,91.0,0.0
89.0,93.0,0.0
85.0,94.0,0.0
81.0,94.0,0.0
77.0,93.0,0.0
73.0,91.0,0.0
69.0,88.0,0.0
65.0,84.0,0.0
61.0,79.0,0.0
57.0,73.0,0.0
53.0,66.0,0.0
49.0,58.0,1.0
49.0,58.0,0.0
45.0,67.0,0.0
41.0,75.0,0.0
37.0,82.0,0.0
33.0,88.0,0.0
29.0,93.0,0.0
25.0,97.0,0.0
21.0,100.0,0.0
17.0,102.0,0.0
13.0,103.0,0.0
9.0,103.0,0.0
5.0,102.0,0.0
1.0,100.0,0.0
149.0,77.0,0.0
145.0,73.0,0.0
141.0,68.0,0.0
137.0,62.0,0.0
133.0,55.0,0.0
129.0,47.0,0.0
125.0,38.0,1.0
125.0,38.0,0.0
121.0,47.0,0.0
117.0,55.0,0.0
113.0,62.0,0.0
109.0,68.0,0.0
105.0,73.0,0.0
101.0,77.0,0.0
97.0,80.0,0.0
93.0,82.0,0.0
89.0,83.0,0.0
85.0,83.0,0.0
81.0,82.0,0.0
77.0,80.0,0.0
73.0,77.0,0.0
69.0,73.0,0.0
65.0,68.0,0.0
61.0,62.0,0.0
57.0,55.0,0.0
53.0,47.0,1.0
53.0,47.0,0.0
49.0,56.0,0.0
45.0,64.0,0.0
41.0,71.0,0.0
37.0,77.0,0.0
33.0,82.0,0.0
29.0,86.0,0.0
25.0,89.0,0.0
21.0,91.0,0.0
17.0,92.0,0.0
13.0,92.0,0.0
9.0,91.0,0.0
5.0,89.0,0.0
1.0,86.0,0.0
141.0,44.0,0.0
137.0,39.0,0.0
133.0,33.0,0.0
129.0,26.0,0.0
125.0,18.0,0.0
121.0,9.0,1.0
121.0,9.0,0.0
117.0,18.0,0.0
113.0,26.0,0.0
109.0,33.0,0.0
105.0,39.0,0.0
101.0,44.0,0.0
97.0,48.0,0.0
93.0,51.0,0.0
89.0,53.0,0.0
85.0,54.0,0.0
